Src ID	Interpacket Delay	Freq. Est.	Filt. Freq. Est.	Phase Est.	Filt Phase Est.	Packet Power	
255	44.321095	1.692772	0.000000	-0.699160	0.000000	0.434824	
255	44.421097	3.480911	0.000000	-0.707224	0.000000	0.431791	
255	44.521095	-0.905991	0.000000	-0.683900	0.000000	0.437436	
255	44.621094	0.548363	0.000000	-0.663152	0.000000	0.421461	
255	44.721096	0.822544	0.000000	-0.690222	0.000000	0.440319	
255	44.821095	0.166893	0.000000	-0.685188	0.000000	0.440990	
255	44.921097	-1.156330	0.000000	-0.691750	0.000000	0.436955	
255	45.021095	-1.335144	0.000000	-0.693231	0.000000	0.444558	
255	45.121094	2.741814	0.000000	-0.704696	0.000000	0.444691	
255	45.221096	2.288818	0.000000	-0.695624	0.000000	0.438070	
255	45.321095	2.908707	0.000000	-0.708793	0.000000	0.438909	
255	45.361561	-0.953674	0.000000	2.870626	0.000000	0.989330	
255	45.421097	1.299381	0.000000	-0.713446	0.000000	0.445683	
255	45.521095	0.643730	0.000000	-0.699790	0.000000	0.453220	
255	45.621094	2.455711	0.000000	-0.692351	0.000000	0.429376	
255	45.721096	1.358986	0.000000	-0.696239	0.000000	0.430064	
255	45.821095	1.382828	0.000000	-0.690995	0.000000	0.435469	
255	45.921097	-0.596046	0.000000	-0.685842	0.000000	0.443213	
255	46.021095	1.096725	0.000000	-0.673947	0.000000	0.445380	
255	46.121094	-1.022220	0.000000	-0.650628	0.000000	0.452563	
255	46.221096	0.524521	0.000000	-0.699705	0.000000	0.446645	
255	46.321095	0.463426	0.000000	-0.684720	0.000000	0.449438	
255	46.421097	0.047684	0.000000	-0.699069	0.000000	0.448420	
255	46.521095	1.454353	0.000000	-0.720170	0.000000	0.452634	
255	46.621094	0.029802	0.000000	-0.696494	0.000000	0.437239	
255	46.721096	0.005215	0.000000	-0.695719	0.000000	0.433741	
255	46.821095	1.484156	0.000000	-0.690132	0.000000	0.423746	
255	46.921097	4.279613	0.000000	-0.723405	0.000000	0.425681	
255	47.021095	1.072884	0.000000	-0.699461	0.000000	0.440737	
255	47.121094	1.907349	0.000000	-0.708267	0.000000	0.446034	
255	47.221096	-0.619888	0.000000	-0.690669	0.000000	0.435861	
255	47.321095	1.096725	0.000000	-0.715574	0.000000	0.450269	
255	47.421097	1.281500	0.000000	-0.725848	0.000000	0.447749	
255	47.501659	0.381470	0.000000	-2.958865	0.000000	1.358159	
255	47.521095	1.931190	0.000000	-0.720116	0.000000	0.449912	
255	47.621094	1.072884	0.000000	-0.727176	0.000000	0.442218	
255	47.721096	0.047684	0.000000	-0.690196	0.000000	0.444725	
255	47.821095	0.202656	0.000000	-0.697118	0.000000	0.434614	
255	47.921097	-1.192093	0.000000	-0.684761	0.000000	0.434898	
255	48.021095	1.668930	0.000000	-0.698652	0.000000	0.435567	
255	48.061562	0.286102	0.000000	2.871314	0.000000	0.988867	
255	48.121094	2.884865	0.000000	-0.693163	0.000000	0.434654	
255	48.221096	1.096725	0.000000	-0.683062	0.000000	0.437533	
255	48.321095	0.274181	0.000000	-0.688846	0.000000	0.451451	
255	48.421097	-0.882149	0.000000	-0.640333	0.000000	0.443190	
255	48.521095	1.001358	0.000000	-0.682839	0.000000	0.439494	
255	48.621094	0.715256	0.000000	-0.686946	0.000000	0.436405	
255	48.721096	2.288818	0.000000	-0.691916	0.000000	0.434550	
255	48.821095	3.826618	0.000000	-0.710132	0.000000	0.434471	
255	48.921097	0.548363	0.000000	-0.684919	0.000000	0.428956	
255	49.021095	2.002716	0.000000	-0.703081	0.000000	0.435056	
255	49.121094	1.692772	0.000000	-0.700810	0.000000	0.425115	
255	49.221096	1.883507	0.000000	-0.699163	0.000000	0.420689	
255	49.321095	1.633167	0.000000	-0.717322	0.000000	0.439513	
255	49.421097	0.476837	0.000000	-0.698714	0.000000	0.445614	
255	49.521095	-1.144409	0.000000	-0.692040	0.000000	0.448749	
255	49.621094	1.335144	0.000000	-0.708144	0.000000	0.445399	
255	49.721096	0.655651	0.000000	-0.684918	0.000000	0.438716	
255	49.821095	0.619888	0.000000	-0.680650	0.000000	0.434019	
255	49.921097	0.572205	0.000000	-0.677451	0.000000	0.439002	
255	50.021095	0.858307	0.000000	-0.695629	0.000000	0.435768	
255	50.121094	0.977516	0.000000	-0.677480	0.000000	0.434431	
255	50.221096	1.108646	0.000000	-0.678206	0.000000	0.442310	
255	50.321095	1.573563	0.000000	-0.696681	0.000000	0.445133	
255	50.421097	0.441074	0.000000	-0.690137	0.000000	0.440671	
255	50.521095	2.372265	0.000000	-0.700881	0.000000	0.446531	
255	50.621094	-0.452995	0.000000	-0.692029	0.000000	0.454445	
255	50.721096	0.333786	0.000000	-0.700381	0.000000	0.440189	
255	50.821095	2.288818	0.000000	-0.697580	0.000000	0.438002	
255	50.921097	1.573563	0.000000	-0.689422	0.000000	0.430016	
255	51.021095	4.053116	0.000000	-0.723387	0.000000	0.432781	
255	51.121094	1.406670	0.000000	-0.699326	0.000000	0.438409	
255	51.221096	1.645088	0.000000	-0.695891	0.000000	0.428245	
255	51.321095	2.956390	0.000000	-0.705855	0.000000	0.438271	
255	51.421097	-1.192093	0.000000	-0.723212	0.000000	0.460255	
255	51.521095	-0.619888	0.000000	-0.708003	0.000000	0.453806	
255	51.621094	1.668930	0.000000	-0.694204	0.000000	0.449563	
255	51.721096	1.263618	0.000000	-0.698719	0.000000	0.445592	
255	51.761559	-1.144409	0.000000	2.845952	0.000000	0.978204	
255	51.821095	1.108646	0.000000	-0.666744	0.000000	0.425922	
255	51.921097	1.502037	0.000000	-0.692645	0.000000	0.448298	
255	52.021095	0.095367	0.000000	-0.683919	0.000000	0.443497	
255	52.121094	0.000373	0.000000	-0.674078	0.000000	0.432505	
255	52.221096	0.309944	0.000000	-0.687747	0.000000	0.427492	
255	52.321095	0.047684	0.000000	-0.671542	0.000000	0.434157	
255	52.421097	0.786781	0.000000	-0.680503	0.000000	0.444454	
255	52.521095	1.603365	0.000000	-0.690737	0.000000	0.451592	
255	52.621094	1.537800	0.000000	-0.696569	0.000000	0.438732	
255	52.721096	3.457069	0.000000	-0.700773	0.000000	0.444242	
255	52.821095	1.305342	0.000000	-0.700797	0.000000	0.433502	
255	52.901661	-1.978874	0.000000	2.265509	0.000000	1.352306	
255	52.921097	1.859665	0.000000	-0.710688	0.000000	0.431476	
255	53.021095	0.977516	0.000000	-0.696676	0.000000	0.439200	
255	53.121094	0.429153	0.000000	-0.685265	0.000000	0.435159	
255	53.201660	-1.835823	0.000000	2.654570	0.000000	1.355404	
255	53.221096	1.573563	0.000000	-0.694634	0.000000	0.458535	
255	53.321095	1.764297	0.000000	-0.711801	0.000000	0.454161	
255	53.421097	-0.643730	0.000000	-0.685333	0.000000	0.436132	
255	53.521095	1.263618	0.000000	-0.700699	0.000000	0.433393	
255	53.621094	1.001358	0.000000	-0.694984	0.000000	0.435186	
255	53.721096	1.406670	0.000000	-0.690735	0.000000	0.426866	
255	53.821095	0.184774	0.000000	-0.697019	0.000000	0.432672	
255	53.921097	1.782179	0.000000	-0.686767	0.000000	0.428110	
255	54.021095	0.286102	0.000000	-0.699723	0.000000	0.435360	
255	54.121094	0.071526	0.000000	-0.691609	0.000000	0.437813	
255	54.221096	0.214577	0.000000	-0.692776	0.000000	0.441794	
255	54.321095	2.247095	0.000000	-0.690887	0.000000	0.443170	
255	54.421097	1.441687	0.000000	-0.704628	0.000000	0.455652	
255	54.521095	-0.703335	0.000000	-0.689512	0.000000	0.453712	
255	54.621094	2.384186	0.000000	-0.689431	0.000000	0.449224	
255	54.721096	1.096725	0.000000	-0.687319	0.000000	0.433972	
255	54.821095	0.000000	0.000000	-0.697440	0.000000	0.432003	
255	54.921097	-1.156330	0.000000	-0.678502	0.000000	0.434293	
255	55.021095	0.333786	0.000000	-0.703690	0.000000	0.430448	
255	55.121094	1.144409	0.000000	-0.710816	0.000000	0.438326	
255	55.221096	0.810623	0.000000	-0.723216	0.000000	0.456376	
255	55.321095	2.050400	0.000000	-0.707288	0.000000	0.446181	
255	55.421097	-0.226498	0.000000	-0.711792	0.000000	0.445024	
255	55.521095	1.764297	0.000000	-0.707960	0.000000	0.447479	
255	55.621094	-2.145767	0.000000	-0.668921	0.000000	0.444247	
255	55.721096	0.214577	0.000000	-0.689569	0.000000	0.439748	
255	55.821095	-0.452995	0.000000	-0.677971	0.000000	0.441353	
255	55.921097	0.345707	0.000000	-0.693820	0.000000	0.437728	
255	56.021095	-1.001358	0.000000	-0.690062	0.000000	0.449041	
255	56.121094	1.525879	0.000000	-0.710070	0.000000	0.448703	
255	56.221096	3.129244	0.000000	-0.682453	0.000000	0.435125	
255	56.321095	0.715256	0.000000	-0.685044	0.000000	0.444492	
255	56.421097	1.907349	0.000000	-0.697241	0.000000	0.438052	
255	56.521095	0.000000	0.000000	-0.691568	0.000000	0.446182	
255	56.621094	0.095367	0.000000	-0.681858	0.000000	0.443846	
255	56.721096	1.186132	0.000000	-0.734464	0.000000	0.437399	
255	56.821095	0.226498	0.000000	-0.688410	0.000000	0.439173	
255	56.921097	0.792742	0.000000	-0.709617	0.000000	0.444335	
255	57.021095	2.336502	0.000000	-0.716820	0.000000	0.456340	
255	57.121094	1.138449	0.000000	-0.704837	0.000000	0.448991	
255	57.221096	0.917912	0.000000	-0.707020	0.000000	0.449250	
255	57.321095	2.658367	0.000000	-0.710398	0.000000	0.439193	
255	57.421097	1.263618	0.000000	-0.716960	0.000000	0.446332	
255	57.521095	0.000745	0.000000	-0.698837	0.000000	0.455199	
255	57.621094	1.454353	0.000000	-0.700490	0.000000	0.442482	
255	57.721096	-0.429153	0.000000	-0.708553	0.000000	0.465688	
255	57.821095	2.288818	0.000000	-0.708619	0.000000	0.454238	
255	57.921097	2.382696	0.000000	-0.701360	0.000000	0.441453	
255	58.021095	1.144409	0.000000	-0.712048	0.000000	0.438869	
255	58.121094	1.469254	0.000000	-0.711054	0.000000	0.452667	
255	58.221096	0.047684	0.000000	-0.692370	0.000000	0.448675	
255	58.321095	1.382828	0.000000	-0.696496	0.000000	0.433870	
255	58.421097	-0.685453	0.000000	-0.681135	0.000000	0.439226	
255	58.521095	1.907349	0.000000	-0.696325	0.000000	0.440587	
255	58.621094	1.454353	0.000000	-0.719904	0.000000	0.449171	
255	58.721096	1.001358	0.000000	-0.720759	0.000000	0.451998	
255	58.821095	1.621246	0.000000	-0.707104	0.000000	0.441218	
255	58.921097	0.387430	0.000000	-0.713933	0.000000	0.439975	
255	59.021095	1.811981	0.000000	-0.721493	0.000000	0.448365	
255	59.121094	1.332164	0.000000	-0.715770	0.000000	0.430325	
255	59.221096	1.490116	0.000000	-0.721218	0.000000	0.436829	
255	59.321095	0.095367	0.000000	-0.700897	0.000000	0.442961	
255	59.421097	-0.582635	0.000000	-0.710836	0.000000	0.449704	
255	59.521095	0.917912	0.000000	-0.705254	0.000000	0.447601	
255	59.621094	2.169609	0.000000	-0.717024	0.000000	0.452046	
255	59.721096	1.126528	0.000000	-0.709530	0.000000	0.446431	
255	59.821095	2.479553	0.000000	-0.709359	0.000000	0.451224	
255	59.921097	0.000745	0.000000	-0.694881	0.000000	0.448672	
255	60.021095	0.834465	0.000000	-0.694392	0.000000	0.439469	
255	60.121094	2.574921	0.000000	-0.696219	0.000000	0.436796	
255	60.221096	0.381470	0.000000	-0.692063	0.000000	0.428919	
255	60.321095	1.859665	0.000000	-0.701720	0.000000	0.428389	
255	60.421097	2.002716	0.000000	-0.741040	0.000000	0.464986	
255	60.521095	0.000000	0.000000	-0.699360	0.000000	0.442531	
255	60.552265	4377.889648	0.000000	2.707009	0.000000	0.000003	
255	60.621094	1.418591	0.000000	-0.698568	0.000000	0.438807	
255	60.721096	1.549721	0.000000	-0.723697	0.000000	0.444451	
255	60.821095	0.023842	0.000000	-0.696824	0.000000	0.430744	
255	60.921097	0.381470	0.000000	-0.713822	0.000000	0.448645	
255	61.021095	0.005960	0.000000	-0.698971	0.000000	0.434442	
255	61.121094	3.051758	0.000000	-0.754466	0.000000	0.440069	
255	61.221096	-0.357628	0.000000	-0.711830	0.000000	0.455884	
255	61.321095	0.739098	0.000000	-0.717723	0.000000	0.436682	
255	61.421097	0.810623	0.000000	-0.724145	0.000000	0.450021	
255	61.521095	1.144409	0.000000	-0.725094	0.000000	0.457268	
255	61.621094	1.525879	0.000000	-0.723490	0.000000	0.442094	
255	61.721096	2.050400	0.000000	-0.700904	0.000000	0.454501	
255	61.821095	2.813339	0.000000	-0.718677	0.000000	0.447533	
255	61.921097	1.287460	0.000000	-0.707670	0.000000	0.438279	
255	62.021095	1.183152	0.000000	-0.693916	0.000000	0.434395	
255	62.121094	1.341105	0.000000	-0.700164	0.000000	0.436003	
255	62.221096	0.002980	0.000000	-0.714583	0.000000	0.446288	
255	62.321095	2.247095	0.000000	-0.711244	0.000000	0.445804	
255	62.421097	2.223253	0.000000	-0.724093	0.000000	0.462031	
255	62.521095	1.096725	0.000000	-0.687347	0.000000	0.445673	
255	62.621094	0.000000	0.000000	-0.704003	0.000000	0.452675	
255	62.721096	1.347065	0.000000	-0.709951	0.000000	0.453255	
255	62.821095	1.955032	0.000000	-0.712413	0.000000	0.440038	
255	62.921097	1.502037	0.000000	-0.690534	0.000000	0.444762	
255	63.021095	1.680851	0.000000	-0.707450	0.000000	0.432344	
255	63.121094	1.835823	0.000000	-0.713111	0.000000	0.445548	
255	63.221096	1.239777	0.000000	-0.716361	0.000000	0.450435	
255	63.321095	1.811981	0.000000	-0.736788	0.000000	0.450577	
255	63.421097	1.192093	0.000000	-0.731663	0.000000	0.456652	
255	63.521095	1.189113	0.000000	-0.737360	0.000000	0.458844	
255	63.621094	0.399351	0.000000	-0.726304	0.000000	0.460217	
255	63.721096	2.193451	0.000000	-0.708963	0.000000	0.448145	
255	63.821095	1.192093	0.000000	-0.721239	0.000000	0.440967	
255	63.921097	1.978874	0.000000	-0.702988	0.000000	0.443419	
255	64.021095	-1.859665	0.000000	-0.702465	0.000000	0.437762	
255	64.121094	2.717972	0.000000	-0.733913	0.000000	0.444207	
255	64.221092	0.923872	0.000000	-0.720545	0.000000	0.453674	
255	64.321098	0.584126	0.000000	-0.699132	0.000000	0.454295	
255	64.421097	1.341105	0.000000	-0.707699	0.000000	0.448406	
255	64.521095	1.811981	0.000000	-0.711439	0.000000	0.458700	
255	64.621094	0.143051	0.000000	-0.696106	0.000000	0.441009	
255	64.721092	1.752377	0.000000	-0.700478	0.000000	0.440091	
255	64.821098	1.525879	0.000000	-0.700209	0.000000	0.435335	
255	64.921097	2.455711	0.000000	-0.697876	0.000000	0.439121	
255	65.021095	1.525879	0.000000	-0.708922	0.000000	0.448709	
255	65.121094	2.396107	0.000000	-0.697391	0.000000	0.431800	
255	65.221092	1.955032	0.000000	-0.713310	0.000000	0.444055	
255	65.321098	0.911951	0.000000	-0.729901	0.000000	0.447328	
255	65.421097	2.735853	0.000000	-0.733121	0.000000	0.452017	
255	65.521095	1.215935	0.000000	-0.723637	0.000000	0.438021	
255	65.621094	1.096725	0.000000	-0.717941	0.000000	0.451211	
255	65.721092	0.596046	0.000000	-0.729369	0.000000	0.438637	
255	65.821098	1.764297	0.000000	-0.708864	0.000000	0.435781	
255	65.921097	-0.500679	0.000000	-0.699732	0.000000	0.425828	
255	66.021095	1.013279	0.000000	-0.709168	0.000000	0.429813	
255	66.121094	1.955032	0.000000	-0.718910	0.000000	0.439343	
255	66.221092	2.393126	0.000000	-0.725614	0.000000	0.446373	
255	66.321098	0.000000	0.000000	-0.700489	0.000000	0.438748	
255	66.421097	1.496077	0.000000	-0.709020	0.000000	0.446842	
255	66.521095	0.190735	0.000000	-0.710535	0.000000	0.457056	
255	66.621094	1.716614	0.000000	-0.718761	0.000000	0.431947	
255	66.721092	2.336502	0.000000	-0.698685	0.000000	0.422333	
255	66.761559	-0.429153	0.000000	2.894851	0.000000	1.014543	
255	66.821098	0.119209	0.000000	-0.699645	0.000000	0.436199	
255	66.861656	-0.572205	0.000000	0.389654	0.000000	1.022912	
255	66.921097	1.621246	0.000000	-0.733684	0.000000	0.434018	
255	67.021095	1.811981	0.000000	-0.733993	0.000000	0.427762	
255	67.121094	1.525879	0.000000	-0.722916	0.000000	0.442064	
255	67.221092	2.717972	0.000000	-0.727610	0.000000	0.442046	
255	67.321098	-2.813339	0.000000	-3.126961	0.000000	0.467469	
255	67.421097	3.337860	0.000000	-0.726987	0.000000	0.437152	
255	67.521095	2.717972	0.000000	-0.737371	0.000000	0.435181	
255	67.621094	0.298023	0.000000	-0.701707	0.000000	0.436584	
255	67.721092	2.098083	0.000000	-0.766019	0.000000	0.439937	
255	67.821098	0.953674	0.000000	-0.728243	0.000000	0.463063	
255	67.921097	2.145767	0.000000	-0.729924	0.000000	0.441520	
255	68.021095	0.417233	0.000000	-0.757975	0.000000	0.450084	
255	68.121094	2.762675	0.000000	-0.724731	0.000000	0.424956	
255	68.221092	2.932549	0.000000	-0.722273	0.000000	0.427313	
255	68.321098	2.479553	0.000000	-0.742599	0.000000	0.421024	
255	68.421097	2.241135	0.000000	-0.714254	0.000000	0.418871	
255	68.521095	1.311302	0.000000	-0.716534	0.000000	0.426708	
255	68.621094	1.430511	0.000000	-0.734718	0.000000	0.422157	
255	68.721092	-0.548363	0.000000	-0.739556	0.000000	0.459154	
255	68.821098	2.074242	0.000000	-0.734374	0.000000	0.451189	
255	68.921097	2.217293	0.000000	-0.716514	0.000000	0.446689	
255	69.021095	0.667572	0.000000	-0.722274	0.000000	0.453015	
255	69.121094	1.740456	0.000000	-0.722181	0.000000	0.448536	
255	69.221092	2.765656	0.000000	-0.747466	0.000000	0.455159	
255	69.321098	2.753735	0.000000	-0.720710	0.000000	0.437826	
255	69.421097	1.478195	0.000000	-0.727255	0.000000	0.443180	
255	69.521095	1.525879	0.000000	-0.711306	0.000000	0.438387	
255	69.621094	2.050400	0.000000	-0.715274	0.000000	0.437921	
255	69.721092	4.044175	0.000000	-0.728124	0.000000	0.448998	
255	69.821098	0.762939	0.000000	-0.717574	0.000000	0.446992	
255	69.921097	1.770258	0.000000	-0.724056	0.000000	0.450240	
255	70.021095	3.218651	0.000000	-0.723822	0.000000	0.458800	
255	70.121094	1.227856	0.000000	-0.712696	0.000000	0.449169	
255	70.221092	2.121925	0.000000	-0.714453	0.000000	0.430679	
255	70.321098	2.479553	0.000000	-0.712321	0.000000	0.435992	
255	70.421097	2.312660	0.000000	-0.711906	0.000000	0.415975	
255	70.521095	2.121925	0.000000	-0.732902	0.000000	0.434761	
255	70.621094	1.937151	0.000000	-0.731262	0.000000	0.451434	
255	70.721092	3.051758	0.000000	-0.733613	0.000000	0.437686	
255	70.821098	4.440546	0.000000	-0.722439	0.000000	0.423044	
255	70.921097	2.384186	0.000000	-0.727543	0.000000	0.437006	
255	71.021095	1.811981	0.000000	-0.727649	0.000000	0.425691	
255	71.121094	-0.774860	0.000000	-0.729215	0.000000	0.430645	
255	71.221092	2.366304	0.000000	-0.728898	0.000000	0.434501	
255	71.321098	2.384186	0.000000	-0.722966	0.000000	0.425398	
255	71.421097	1.907349	0.000000	-0.727915	0.000000	0.429283	
255	71.521095	3.623962	0.000000	-0.723862	0.000000	0.428207	
255	71.621094	1.764297	0.000000	-0.719290	0.000000	0.427439	
255	71.721092	2.789497	0.000000	-0.707042	0.000000	0.449049	
255	71.821098	2.932549	0.000000	-0.713381	0.000000	0.458485	
255	71.921097	1.811981	0.000000	-0.710750	0.000000	0.451468	
255	72.021095	0.286102	0.000000	-0.721687	0.000000	0.443403	
255	72.121094	0.381470	0.000000	-0.717411	0.000000	0.435828	
255	72.221092	0.858307	0.000000	-0.723448	0.000000	0.441538	
255	72.321098	2.592802	0.000000	-0.711055	0.000000	0.427377	
255	72.421097	-1.060963	0.000000	-0.715639	0.000000	0.437880	
255	72.521095	3.063679	0.000000	-0.713922	0.000000	0.430965	
255	72.621094	-2.002716	0.000000	-0.682073	0.000000	0.450936	
255	72.721092	2.563000	0.000000	-0.712082	0.000000	0.434544	
255	72.821098	3.743172	0.000000	-0.726918	0.000000	0.440355	
255	72.921097	1.275539	0.000000	-0.742455	0.000000	0.446631	
255	73.021095	0.572205	0.000000	-0.719371	0.000000	0.446096	
255	73.121094	0.390410	0.000000	-0.738111	0.000000	0.445745	
255	73.221092	1.978874	0.000000	-0.728272	0.000000	0.437892	
255	73.321098	1.746416	0.000000	-0.734867	0.000000	0.424019	
255	73.421097	0.524521	0.000000	-0.736983	0.000000	0.419752	
255	73.521095	1.442432	0.000000	-0.718516	0.000000	0.427046	
255	73.621094	0.524521	0.000000	-0.732756	0.000000	0.441732	
255	73.721092	1.478195	0.000000	-0.703875	0.000000	0.434809	
255	73.821098	1.764297	0.000000	-0.722670	0.000000	0.450743	
255	73.921097	2.050400	0.000000	-0.724642	0.000000	0.441148	
255	74.021095	1.543760	0.000000	-0.714226	0.000000	0.433290	
255	74.121094	2.050400	0.000000	-0.696288	0.000000	0.445804	
255	74.221100	-2.786517	0.000000	1.188912	0.000000	0.781465	
255	74.321098	1.102686	0.000000	-0.703409	0.000000	0.428157	
255	74.421097	3.105402	0.000000	-0.696887	0.000000	0.425528	
255	74.521095	-0.590086	0.000000	-0.711072	0.000000	0.432886	
255	74.621094	2.902746	0.000000	-0.710879	0.000000	0.426616	
255	74.721092	1.963973	0.000000	-0.730965	0.000000	0.431144	
255	74.821098	4.386902	0.000000	-0.722041	0.000000	0.431020	
255	74.921097	0.143051	0.000000	-0.713012	0.000000	0.431723	
255	75.021095	2.324581	0.000000	-0.738850	0.000000	0.435216	
255	75.121094	3.719330	0.000000	-0.735700	0.000000	0.431992	
255	75.221092	-0.834465	0.000000	-0.667800	0.000000	0.425571	
255	75.321098	2.288818	0.000000	-0.711146	0.000000	0.434282	
255	75.421097	2.050400	0.000000	-0.707670	0.000000	0.427426	
255	75.521095	2.753735	0.000000	-0.719935	0.000000	0.437477	
255	75.621094	0.917912	0.000000	-0.725691	0.000000	0.436739	
255	75.721092	4.148483	0.000000	-0.735914	0.000000	0.438390	
255	75.821098	0.001490	0.000000	-0.707517	0.000000	0.444089	
255	75.921097	2.229214	0.000000	-0.719621	0.000000	0.444143	
255	76.021095	0.000000	0.000000	-0.712644	0.000000	0.428340	
255	76.121094	1.716614	0.000000	-0.706600	0.000000	0.422723	
255	76.221092	0.238419	0.000000	-0.707166	0.000000	0.447196	
255	76.321098	0.858307	0.000000	-0.710810	0.000000	0.432752	
255	76.421097	2.712756	0.000000	-0.708557	0.000000	0.432014	
255	76.521095	0.002980	0.000000	-0.706717	0.000000	0.439033	
255	76.621094	0.762939	0.000000	-0.726984	0.000000	0.445788	
255	76.721092	1.835823	0.000000	-0.718890	0.000000	0.439164	
255	76.821098	2.384186	0.000000	-0.718559	0.000000	0.447356	
255	76.921097	2.241135	0.000000	-0.730117	0.000000	0.443831	
255	77.021095	3.194809	0.000000	-0.735952	0.000000	0.440551	
255	77.121094	1.752377	0.000000	-0.723990	0.000000	0.432442	
255	77.221092	0.226498	0.000000	-0.736201	0.000000	0.439922	
255	77.321098	1.955032	0.000000	-0.709540	0.000000	0.420934	
255	77.421097	0.500679	0.000000	-0.722424	0.000000	0.426835	
255	77.521095	3.051758	0.000000	-0.718509	0.000000	0.444825	
255	77.621094	0.262260	0.000000	-0.720896	0.000000	0.450385	
255	77.721092	0.965595	0.000000	-0.717806	0.000000	0.441964	
255	77.821098	1.847744	0.000000	-0.731093	0.000000	0.448438	
255	77.921097	1.390278	0.000000	-0.725706	0.000000	0.440951	
255	78.021095	2.670288	0.000000	-0.746713	0.000000	0.433315	
255	78.121094	1.025200	0.000000	-0.707606	0.000000	0.432082	
255	78.221092	1.406670	0.000000	-0.698334	0.000000	0.429230	
255	78.321098	2.574921	0.000000	-0.704795	0.000000	0.427614	
255	78.421097	1.811981	0.000000	-0.718315	0.000000	0.446780	
255	78.521095	0.214577	0.000000	-0.720113	0.000000	0.439069	
255	78.621094	1.204014	0.000000	-0.721173	0.000000	0.434941	
255	78.721092	1.907349	0.000000	-0.754486	0.000000	0.467341	
255	78.821098	1.385808	0.000000	-0.730543	0.000000	0.442702	
255	78.921097	3.290176	0.000000	-0.736182	0.000000	0.428469	
255	79.021095	2.813339	0.000000	-0.710949	0.000000	0.426408	
255	79.121094	1.621246	0.000000	-0.723346	0.000000	0.437186	
255	79.221092	1.144409	0.000000	-0.726130	0.000000	0.434823	
255	79.321098	2.050400	0.000000	-0.724906	0.000000	0.435041	
255	79.421097	3.051758	0.000000	-0.704451	0.000000	0.429461	
255	79.521095	3.111362	0.000000	-0.727356	0.000000	0.461696	
255	79.621094	0.524521	0.000000	-0.716331	0.000000	0.451475	
255	79.721092	1.599640	0.000000	-0.714413	0.000000	0.436864	
255	79.821098	2.694130	0.000000	-0.714028	0.000000	0.447074	
255	79.921097	1.168251	0.000000	-0.698994	0.000000	0.431338	
255	80.021095	1.597404	0.000000	-0.728301	0.000000	0.441375	
255	80.121094	0.524521	0.000000	-0.706763	0.000000	0.438619	
255	80.221092	2.551079	0.000000	-0.714915	0.000000	0.437746	
255	80.321098	3.242493	0.000000	-0.710913	0.000000	0.437519	
255	80.421097	0.286102	0.000000	-0.721255	0.000000	0.446948	
255	80.521095	2.002716	0.000000	-0.709572	0.000000	0.451504	
255	80.621094	2.762675	0.000000	-0.720650	0.000000	0.449650	
255	80.721092	1.657009	0.000000	-0.691471	0.000000	0.438145	
255	80.821098	0.870228	0.000000	-0.713325	0.000000	0.430454	
255	80.921097	0.816584	0.000000	-0.723421	0.000000	0.441173	
255	81.021095	2.968311	0.000000	-0.717030	0.000000	0.444478	
255	81.121094	0.441074	0.000000	-0.715896	0.000000	0.424367	
255	81.221092	0.810623	0.000000	-0.702461	0.000000	0.430789	
255	81.321098	-0.387430	0.000000	-0.707401	0.000000	0.438317	
255	81.421097	1.597404	0.000000	-0.736560	0.000000	0.441077	
255	81.521095	1.907349	0.000000	-0.688305	0.000000	0.430497	
255	81.621094	1.376867	0.000000	-0.722771	0.000000	0.447846	
255	81.721092	1.573563	0.000000	-0.718592	0.000000	0.449762	
255	81.821098	0.476837	0.000000	-0.715096	0.000000	0.437225	
255	81.921097	1.668930	0.000000	-0.722879	0.000000	0.441454	
255	82.021095	2.026558	0.000000	-0.702096	0.000000	0.439267	
255	82.121094	0.607967	0.000000	-0.668919	0.000000	0.435310	
255	82.221092	2.884865	0.000000	-0.707730	0.000000	0.440961	
255	82.321098	1.144409	0.000000	-0.709801	0.000000	0.439976	
255	82.421097	1.680851	0.000000	-0.711675	0.000000	0.434696	
255	82.521095	0.190735	0.000000	-0.672136	0.000000	0.429113	
255	82.621094	2.574921	0.000000	-0.709465	0.000000	0.438028	
255	82.721092	2.646446	0.000000	-0.718913	0.000000	0.429118	
255	82.821098	0.560284	0.000000	-0.689644	0.000000	0.442525	
255	82.921097	3.957748	0.000000	-0.710221	0.000000	0.429991	
255	83.021095	1.180172	0.000000	-0.722857	0.000000	0.433173	
255	83.121094	2.664328	0.000000	-0.715710	0.000000	0.429735	
255	83.221092	0.286102	0.000000	-0.756364	0.000000	0.449852	
255	83.321098	3.194809	0.000000	-0.719330	0.000000	0.434068	
255	83.421097	1.096725	0.000000	-0.712041	0.000000	0.456057	
255	83.521095	1.722574	0.000000	-0.719771	0.000000	0.439198	
255	83.621094	2.264977	0.000000	-0.716273	0.000000	0.439127	
255	83.721092	1.597404	0.000000	-0.706125	0.000000	0.438629	
255	83.821098	2.080202	0.000000	-0.711838	0.000000	0.435265	
255	83.921097	3.087521	0.000000	-0.710784	0.000000	0.439137	
255	84.021095	2.694130	0.000000	-0.704781	0.000000	0.434195	
255	84.121094	1.364993	0.000000	-0.705548	0.000000	0.439067	
255	84.221092	1.192093	0.000000	-0.700371	0.000000	0.449267	
